"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015399","primary active transmembrane transporter activity","3/62","26/2693",0.0207261656481031,0.890154861190406,0.890154861190406,"rdgB/CG31030/CG3156",3
"GO:0015405","P-P-bond-hydrolysis-driven transmembrane transporter activity","3/62","26/2693",0.0207261656481031,0.890154861190406,0.890154861190406,"rdgB/CG31030/CG3156",3
"GO:0042626","ATPase activity, coupled to transmembrane movement of substances","3/62","26/2693",0.0207261656481031,0.890154861190406,0.890154861190406,"rdgB/CG31030/CG3156",3
"GO:0043492","ATPase activity, coupled to movement of substances","3/62","30/2693",0.0303311128485818,0.890154861190406,0.890154861190406,"rdgB/CG31030/CG3156",3
"GO:0016782","transferase activity, transferring sulfur-containing groups","2/62","17/2693",0.0568224820507269,0.890154861190406,0.890154861190406,"CG10877/Las",2
"GO:0042623","ATPase activity, coupled","3/62","44/2693",0.0790029724894496,0.890154861190406,0.890154861190406,"rdgB/CG31030/CG3156",3
"GO:0005089","Rho guanyl-nucleotide exchange factor activity","2/62","22/2693",0.0897438731120647,0.890154861190406,0.890154861190406,"CG10188/CG30456",2
"GO:0017111","nucleoside-triphosphatase activity","5/62","112/2693",0.112913498076629,0.890154861190406,0.890154861190406,"CG18528/rdgB/CG31030/Ggamma30A/CG3156",5
"GO:0004842","ubiquitin-protein transferase activity","3/62","52/2693",0.11609931910987,0.890154861190406,0.890154861190406,"Vhl/CG10916/CG14646",3
"GO:0019787","ubiquitin-like protein transferase activity","3/62","53/2693",0.121135817986331,0.890154861190406,0.890154861190406,"Vhl/CG10916/CG14646",3
"GO:0022804","active transmembrane transporter activity","4/62","84/2693",0.125931092401033,0.890154861190406,0.890154861190406,"ine/rdgB/CG31030/CG3156",4
"GO:0016462","pyrophosphatase activity","5/62","119/2693",0.136357004144309,0.890154861190406,0.890154861190406,"CG18528/rdgB/CG31030/Ggamma30A/CG3156",5
"GO:0016817","hydrolase activity, acting on acid anhydrides","5/62","119/2693",0.136357004144309,0.890154861190406,0.890154861190406,"CG18528/rdgB/CG31030/Ggamma30A/CG3156",5
"GO:0016818","hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides","5/62","119/2693",0.136357004144309,0.890154861190406,0.890154861190406,"CG18528/rdgB/CG31030/Ggamma30A/CG3156",5
"GO:0016887","ATPase activity","3/62","56/2693",0.136718408311298,0.890154861190406,0.890154861190406,"rdgB/CG31030/CG3156",3
"GO:0048037","cofactor binding","5/62","120/2693",0.139875466928441,0.890154861190406,0.890154861190406,"v/Hmgcr/Cyp4e1/Spt-I/Las",5
"GO:0005085","guanyl-nucleotide exchange factor activity","3/62","57/2693",0.142061832667863,0.890154861190406,0.890154861190406,"CG9175/CG10188/CG30456",3
"GO:0046872","metal ion binding","9/62","263/2693",0.145226674542942,0.890154861190406,0.890154861190406,"CalpC/bchs/v/CAH9/CG10916/CG42382/rdgB/Cyp4e1/CG6136",9
"GO:0005179","hormone activity","2/62","30/2693",0.150640277140511,0.890154861190406,0.890154861190406,"ITP/Gpb5",2
"GO:0017048","Rho GTPase binding","2/62","30/2693",0.150640277140511,0.890154861190406,0.890154861190406,"CG10188/CG30456",2
"GO:0046982","protein heterodimerization activity","2/62","30/2693",0.150640277140511,0.890154861190406,0.890154861190406,"Ggamma30A/Gpb5",2
"GO:0004175","endopeptidase activity","4/62","93/2693",0.164215977304754,0.890154861190406,0.890154861190406,"CalpC/ru/CG40160/CG11771",4
"GO:0043169","cation binding","9/62","271/2693",0.165298030309981,0.890154861190406,0.890154861190406,"CalpC/bchs/v/CAH9/CG10916/CG42382/rdgB/Cyp4e1/CG6136",9
"GO:0046983","protein dimerization activity","3/62","67/2693",0.198945398789414,0.890154861190406,0.890154861190406,"GCC88/Ggamma30A/Gpb5",3
"GO:0022848","acetylcholine-gated cation-selective channel activity","1/62","10/2693",0.208094198046871,0.890154861190406,0.890154861190406,"nAChRalpha4",1
"GO:0051213","dioxygenase activity","1/62","10/2693",0.208094198046871,0.890154861190406,0.890154861190406,"v",1
"GO:0061783","peptidoglycan muralytic activity","1/62","10/2693",0.208094198046871,0.890154861190406,0.890154861190406,"CG16799",1
"GO:0004197","cysteine-type endopeptidase activity","1/62","11/2693",0.226393922132258,0.890154861190406,0.890154861190406,"CalpC",1
"GO:0005231","excitatory extracellular ligand-gated ion channel activity","1/62","11/2693",0.226393922132258,0.890154861190406,0.890154861190406,"nAChRalpha4",1
"GO:0004888","transmembrane signaling receptor activity","5/62","146/2693",0.243734469428821,0.890154861190406,0.890154861190406,"ine/nAChRalpha4/CG15556/fra/Dh31-R",5
"GO:0030170","pyridoxal phosphate binding","1/62","12/2693",0.244277433253735,0.890154861190406,0.890154861190406,"Spt-I",1
"GO:0051082","unfolded protein binding","1/62","12/2693",0.244277433253735,0.890154861190406,0.890154861190406,"CIA30",1
"GO:0070279","vitamin B6 binding","1/62","12/2693",0.244277433253735,0.890154861190406,0.890154861190406,"Spt-I",1
"GO:0030674","protein binding, bridging","1/62","13/2693",0.261754046136341,0.890154861190406,0.890154861190406,"insc",1
"GO:0004252","serine-type endopeptidase activity","2/62","44/2693",0.269022990896254,0.890154861190406,0.890154861190406,"ru/CG40160",2
"GO:0005088","Ras guanyl-nucleotide exchange factor activity","2/62","47/2693",0.294920957733352,0.890154861190406,0.890154861190406,"CG10188/CG30456",2
"GO:0005319","lipid transporter activity","1/62","15/2693",0.295522815209812,0.890154861190406,0.890154861190406,"rdgB",1
"GO:0098960","postsynaptic neurotransmitter receptor activity","1/62","15/2693",0.295522815209812,0.890154861190406,0.890154861190406,"nAChRalpha4",1
"GO:0099529","neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential","1/62","15/2693",0.295522815209812,0.890154861190406,0.890154861190406,"nAChRalpha4",1
"GO:1904315","transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential","1/62","15/2693",0.295522815209812,0.890154861190406,0.890154861190406,"nAChRalpha4",1
"GO:0051020","GTPase binding","4/62","122/2693",0.308331783795885,0.890154861190406,0.890154861190406,"GCC88/CG9175/CG10188/CG30456",4
"GO:0016298","lipase activity","1/62","16/2693",0.311832593199726,0.890154861190406,0.890154861190406,"CG6962",1
"GO:0016409","palmitoyltransferase activity","1/62","16/2693",0.311832593199726,0.890154861190406,0.890154861190406,"CPT2",1
"GO:0016811","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides","1/62","16/2693",0.311832593199726,0.890154861190406,0.890154861190406,"CG31278",1
"GO:0019842","vitamin binding","1/62","16/2693",0.311832593199726,0.890154861190406,0.890154861190406,"Spt-I",1
"GO:0051536","iron-sulfur cluster binding","1/62","16/2693",0.311832593199726,0.890154861190406,0.890154861190406,"Las",1
"GO:0051540","metal cluster binding","1/62","16/2693",0.311832593199726,0.890154861190406,0.890154861190406,"Las",1
"GO:0016787","hydrolase activity","12/62","443/2693",0.31561543306477,0.890154861190406,0.890154861190406,"CG31278/CalpC/CG18528/ru/CG6962/CG16799/CG40160/rdgB/CG11771/CG31030/Ggamma30A/CG3156",12
"GO:0003924","GTPase activity","2/62","50/2693",0.320709076794195,0.890154861190406,0.890154861190406,"CG18528/Ggamma30A",2
"GO:0008236","serine-type peptidase activity","2/62","50/2693",0.320709076794195,0.890154861190406,0.890154861190406,"ru/CG40160",2
"GO:0017171","serine hydrolase activity","2/62","50/2693",0.320709076794195,0.890154861190406,0.890154861190406,"ru/CG40160",2
"GO:0016247","channel regulator activity","1/62","17/2693",0.327770725146539,0.890154861190406,0.890154861190406,"Teh1",1
"GO:0020037","heme binding","2/62","52/2693",0.33778921132211,0.890154861190406,0.890154861190406,"v/Cyp4e1",2
"GO:0005328","neurotransmitter:sodium symporter activity","1/62","18/2693",0.343345543921171,0.890154861190406,0.890154861190406,"ine",1
"GO:0015078","proton transmembrane transporter activity","1/62","18/2693",0.343345543921171,0.890154861190406,0.890154861190406,"CG31030",1
"GO:0046906","tetrapyrrole binding","2/62","53/2693",0.346285422825474,0.890154861190406,0.890154861190406,"v/Cyp4e1",2
"GO:0048018","receptor ligand activity","2/62","53/2693",0.346285422825474,0.890154861190406,0.890154861190406,"ITP/Gpb5",2
"GO:0070011","peptidase activity, acting on L-amino acid peptides","4/62","130/2693",0.350943816010121,0.890154861190406,0.890154861190406,"CalpC/ru/CG40160/CG11771",4
"GO:0038023","signaling receptor activity","5/62","171/2693",0.358042867150802,0.890154861190406,0.890154861190406,"ine/nAChRalpha4/CG15556/fra/Dh31-R",5
"GO:0060089","molecular transducer activity","5/62","171/2693",0.358042867150802,0.890154861190406,0.890154861190406,"ine/nAChRalpha4/CG15556/fra/Dh31-R",5
"GO:0008081","phosphoric diester hydrolase activity","1/62","19/2693",0.358565198604119,0.890154861190406,0.890154861190406,"CG6962",1
"GO:0061630","ubiquitin protein ligase activity","1/62","19/2693",0.358565198604119,0.890154861190406,0.890154861190406,"CG14646",1
"GO:0061659","ubiquitin-like protein ligase activity","1/62","19/2693",0.358565198604119,0.890154861190406,0.890154861190406,"CG14646",1
"GO:0008233","peptidase activity","4/62","133/2693",0.366992600164673,0.890154861190406,0.890154861190406,"CalpC/ru/CG40160/CG11771",4
"GO:0050662","coenzyme binding","2/62","56/2693",0.371561908782325,0.890154861190406,0.890154861190406,"Hmgcr/Spt-I",2
"GO:0008234","cysteine-type peptidase activity","1/62","20/2693",0.373437658471937,0.890154861190406,0.890154861190406,"CalpC",1
"GO:0030545","receptor regulator activity","2/62","58/2693",0.388208500039186,0.890154861190406,0.890154861190406,"ITP/Gpb5",2
"GO:0008188","neuropeptide receptor activity","1/62","22/2693",0.402171995174255,0.890154861190406,0.890154861190406,"Dh31-R",1
"GO:0015370","solute:sodium symporter activity","1/62","22/2693",0.402171995174255,0.890154861190406,0.890154861190406,"ine",1
"GO:0022890","inorganic cation transmembrane transporter activity","4/62","140/2693",0.404376587730158,0.890154861190406,0.890154861190406,"ine/nAChRalpha4/rdgB/CG31030",4
"GO:0005184","neuropeptide hormone activity","1/62","23/2693",0.41604894624097,0.890154861190406,0.890154861190406,"ITP",1
"GO:0046914","transition metal ion binding","4/62","144/2693",0.425604600436391,0.890154861190406,0.890154861190406,"CAH9/CG10916/Cyp4e1/CG6136",4
"GO:0008528","G protein-coupled peptide receptor activity","1/62","24/2693",0.42960885835073,0.890154861190406,0.890154861190406,"Dh31-R",1
"GO:0060090","molecular adaptor activity","1/62","24/2693",0.42960885835073,0.890154861190406,0.890154861190406,"insc",1
"GO:0008092","cytoskeletal protein binding","3/62","106/2693",0.4443318007503,0.890154861190406,0.890154861190406,"dgt2/CG9426/insc",3
