"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035556","intracellular signal transduction","19/58","280/2428",1.17560072110217e-05,0.0108722100744038,0.00843713574732837,"CG43102/Crag/C3G/Plc21C/Cngl/CG43658/Gapvd1/Mkp3/TyrR/InR/Rab26/CG7369/CG34393/CG42450/Socs36E/cv-c/hppy/kibra/aPKC",19
"GO:0010646","regulation of cell communication","20/58","326/2428",2.96310888836878e-05,0.0108722100744038,0.00843713574732837,"dysc/CG43102/clumsy/Crag/Plc21C/CG43658/Gapvd1/Ank2/Mkp3/TyrR/InR/Rim/Apc/CG7369/CG34393/Socs36E/cv-c/hppy/Glut1/kibra",20
"GO:0023051","regulation of signaling","20/58","329/2428",3.40110846957367e-05,0.0108722100744038,0.00843713574732837,"dysc/CG43102/clumsy/Crag/Plc21C/CG43658/Gapvd1/Ank2/Mkp3/TyrR/InR/Rim/Apc/CG7369/CG34393/Socs36E/cv-c/hppy/Glut1/kibra",20
"GO:0048518","positive regulation of biological process","20/58","342/2428",6.05493854370357e-05,0.0121112490146895,0.00939866423729266,"dysc/CG43102/Crag/shot/CG43658/kon/Ank2/TyrR/InR/wake/Apc/CG7369/CG34393/PIP5K59B/Socs36E/cv-c/hppy/Glut1/kibra/aPKC",20
"GO:1902531","regulation of intracellular signal transduction","12/58","140/2428",7.57635397754246e-05,0.0121112490146895,0.00939866423729266,"CG43102/Crag/CG43658/Gapvd1/Mkp3/InR/CG7369/CG34393/Socs36E/cv-c/hppy/kibra",12
"GO:0007265","Ras protein signal transduction","9/58","80/2428",8.3331672987486e-05,0.0121112490146895,0.00939866423729266,"CG43102/Crag/C3G/CG43658/Gapvd1/Rab26/CG7369/CG34393/cv-c",9
"GO:0009653","anatomical structure morphogenesis","22/58","411/2428",8.84032774794855e-05,0.0121112490146895,0.00939866423729266,"dysc/ckn/C3G/Cad86C/f/eys/shot/CG43658/kon/Ank2/hwt/Mkp3/InR/Apc/boi/stl/Socs36E/sano/cv-c/fz2/kibra/aPKC",22
"GO:0048699","generation of neurons","17/58","271/2428",0.000110459193693193,0.0132412958439715,0.0102756118343536,"dysc/ckn/f/eys/shot/Ank2/InR/Rim/wake/Apc/boi/stl/Socs36E/cv-c/fz2/kibra/aPKC",17
"GO:0090087","regulation of peptide transport","5/58","22/2428",0.000126095887323946,0.0134362173270738,0.0104268762968456,"Crag/Gapvd1/InR/Apc/Glut1",5
"GO:0048513","animal organ development","19/58","337/2428",0.000166047128253423,0.0159239195995033,0.0123574020710706,"dysc/C3G/f/eys/shot/CG43658/kon/hwt/Mkp3/InR/Apc/boi/stl/Socs36E/sano/cv-c/fz2/kibra/aPKC",19
