"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015932","nucleobase-containing compound transmembrane transporter activity","4/224","11/2693",0.00963309665750508,0.838079409202942,0.838079409202942,"Papst2/Efr/sll/Ugalt",4
"GO:1901505","carbohydrate derivative transmembrane transporter activity","4/224","11/2693",0.00963309665750508,0.838079409202942,0.838079409202942,"Papst2/Efr/sll/Ugalt",4
"GO:1901682","sulfur compound transmembrane transporter activity","4/224","11/2693",0.00963309665750508,0.838079409202942,0.838079409202942,"Papst2/Bmcp/CG4743/sll",4
"GO:0019904","protein domain specific binding","6/224","26/2693",0.0172910039607099,0.939137520001513,0.939137520001513,"fz2/fra/PICK1/nkd/imd/cno",6
"GO:0015238","drug transmembrane transporter activity","4/224","14/2693",0.0239619297247588,0.939137520001513,0.939137520001513,"VAChT/Bmcp/CG4743/DAT",4
"GO:0005254","chloride channel activity","4/224","16/2693",0.0382100198959953,0.939137520001513,0.939137520001513,"subdued/HisCl1/Rdl/pHCl-1",4
"GO:0005253","anion channel activity","4/224","17/2693",0.0468095823398905,0.939137520001513,0.939137520001513,"subdued/HisCl1/Rdl/pHCl-1",4
"GO:0015108","chloride transmembrane transporter activity","5/224","25/2693",0.0511282630587444,0.939137520001513,0.939137520001513,"subdued/HisCl1/DAT/Rdl/pHCl-1",5
"GO:0022857","transmembrane transporter activity","29/224","260/2693",0.0562146624265598,0.939137520001513,0.939137520001513,"subdued/Nhe3/Papst2/stg1/VAChT/CG6126/CG8051/Bmcp/CG4743/ABCB7/Zip89B/HisCl1/DAT/CG34120/Task6/Efr/sll/RyR/Ucp4A/Slc45-1/Rdl/CG8034/CG5037/ZnT77C/KCNQ/Ugalt/pHCl-1/Elk/Ca-beta",29
"GO:0015103","inorganic anion transmembrane transporter activity","6/224","34/2693",0.0579799336566906,0.939137520001513,0.939137520001513,"subdued/Bmcp/HisCl1/DAT/Rdl/pHCl-1",6
"GO:0008509","anion transmembrane transporter activity","11/224","79/2693",0.0595027721944391,0.939137520001513,0.939137520001513,"subdued/Papst2/CG8051/Bmcp/HisCl1/DAT/Efr/sll/Rdl/CG8034/pHCl-1",11
