"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048167","regulation of synaptic plasticity","3/35","21/2428",0.00305621097997614,0.626678373721221,0.626678373721221,"Fas2/PGRP-LC/comt",3
"GO:0050804","modulation of chemical synaptic transmission","5/35","73/2428",0.0034368779888815,0.626678373721221,0.626678373721221,"Nlg2/Fas2/PGRP-LC/comt/Rdl",5
"GO:0099177","regulation of trans-synaptic signaling","5/35","73/2428",0.0034368779888815,0.626678373721221,0.626678373721221,"Nlg2/Fas2/PGRP-LC/comt/Rdl",5
"GO:0045596","negative regulation of cell differentiation","3/35","27/2428",0.00633479785833387,0.626678373721221,0.626678373721221,"sdk/Fas2/PGRP-LC",3
"GO:0044057","regulation of system process","3/35","29/2428",0.00775914793344557,0.626678373721221,0.626678373721221,"Dsk/KCNQ/Rdl",3
"GO:0030534","adult behavior","4/35","56/2428",0.00781147491679273,0.626678373721221,0.626678373721221,"Nlg2/Pka-R2/Dsk/Fas2",4
"GO:1990709","presynaptic active zone organization","2/35","10/2428",0.00845053458883304,0.626678373721221,0.626678373721221,"Nlg2/RhoGAP100F",2
"GO:0043954","cellular component maintenance","2/35","11/2428",0.0102354043806821,0.626678373721221,0.626678373721221,"Nlg2/RhoGAP100F",2
"GO:0007030","Golgi organization","3/35","34/2428",0.012096618523301,0.626678373721221,0.626678373721221,"CG7456/Vps51/comt",3
"GO:0008345","larval locomotory behavior","2/35","12/2428",0.0121719548739153,0.626678373721221,0.626678373721221,"Nlg2/Dsk",2
"GO:0051705","multi-organism behavior","2/35","12/2428",0.0121719548739153,0.626678373721221,0.626678373721221,"Nlg2/Rdl",2
"GO:0010256","endomembrane system organization","4/35","64/2428",0.012453331218665,0.626678373721221,0.626678373721221,"Nlg2/CG7456/Vps51/comt",4
"GO:0050808","synapse organization","6/35","147/2428",0.0167423462327141,0.626678373721221,0.626678373721221,"Nlg2/Dsk/DIP-alpha/Fas2/RhoGAP100F/dlp",6
"GO:0009116","nucleoside metabolic process","2/35","15/2428",0.0188472807909258,0.626678373721221,0.626678373721221,"CG33054/Adgf-C",2
"GO:0072553","terminal button organization","2/35","15/2428",0.0188472807909258,0.626678373721221,0.626678373721221,"Nlg2/Fas2",2
"GO:0006457","protein folding","2/35","16/2428",0.0213465952306574,0.626678373721221,0.626678373721221,"TBCD/CG31251",2
"GO:0048193","Golgi vesicle transport","4/35","76/2428",0.022252017249135,0.626678373721221,0.626678373721221,"CG7456/Vps51/CG31729/comt",4
"GO:0051239","regulation of multicellular organismal process","8/35","252/2428",0.023556363935988,0.626678373721221,0.626678373721221,"sdk/Dsk/Mccc2/KCNQ/Fas2/PGRP-LC/Rdl/dlp",8
"GO:0007041","lysosomal transport","2/35","17/2428",0.023976056392458,0.626678373721221,0.626678373721221,"Vps51/comt",2
"GO:0050768","negative regulation of neurogenesis","2/35","17/2428",0.023976056392458,0.626678373721221,0.626678373721221,"sdk/Fas2",2
"GO:0050805","negative regulation of synaptic transmission","2/35","17/2428",0.023976056392458,0.626678373721221,0.626678373721221,"Nlg2/Rdl",2
"GO:1901657","glycosyl compound metabolic process","2/35","17/2428",0.023976056392458,0.626678373721221,0.626678373721221,"CG33054/Adgf-C",2
"GO:0030537","larval behavior","2/35","18/2428",0.0267316193571756,0.626678373721221,0.626678373721221,"Nlg2/Dsk",2
"GO:0007528","neuromuscular junction development","4/35","85/2428",0.032047109603159,0.626678373721221,0.626678373721221,"Nlg2/Dsk/Fas2/dlp",4
