"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0099738","cell cortex region","6/60","37/2522",0.000184334753603701,0.0171731303760621,0.014279294607252,"Crag/Rim/brat/sano/kibra/aPKC",6
"GO:0045179","apical cortex","5/60","26/2522",0.000288624039933817,0.0171731303760621,0.014279294607252,"Crag/brat/sano/kibra/aPKC",5
"GO:0044448","cell cortex part","6/60","52/2522",0.00122288437189645,0.0402609486445075,0.0334765959538585,"Crag/Rim/brat/sano/kibra/aPKC",6
"GO:0005938","cell cortex","7/60","74/2522",0.00156257580596182,0.0402609486445075,0.0334765959538585,"Crag/Rim/brat/sano/cv-c/kibra/aPKC",7
"GO:0099568","cytoplasmic region","7/60","75/2522",0.00169163649766838,0.0402609486445075,0.0334765959538585,"Crag/Rim/brat/sano/cv-c/kibra/aPKC",7
"GO:0120025","plasma membrane bounded cell projection","13/60","240/2522",0.00331622074722331,0.0451021614715181,0.0375020183841017,"dysc/ckn/eys/shot/Ank2/InR/Apc/boi/mAChR-B/DIP-alpha/X11Lbeta/PIP5K59B/na",13
"GO:0099081","supramolecular polymer","5/60","44/2522",0.00343085371920551,0.0451021614715181,0.0375020183841017,"CG3078/f/shot/kon/Apc",5
"GO:0099512","supramolecular fiber","5/60","44/2522",0.00343085371920551,0.0451021614715181,0.0375020183841017,"CG3078/f/shot/kon/Apc",5
"GO:0042995","cell projection","13/60","241/2522",0.00344081426026707,0.0451021614715181,0.0375020183841017,"dysc/ckn/eys/shot/Ank2/InR/Apc/boi/mAChR-B/DIP-alpha/X11Lbeta/PIP5K59B/na",13
"GO:0099080","supramolecular complex","5/60","45/2522",0.00379009760264858,0.0451021614715181,0.0375020183841017,"CG3078/f/shot/kon/Apc",5
