"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045177","apical part of cell","10/55","80/2522",5.36767405274417e-06,0.000730003671173207,0.000604569603835396,"m/btsz/dlg1/Spn/Ptp10D/sano/kibra/Sln/l(2)gd1/cac",10
"GO:0016324","apical plasma membrane","6/55","39/2522",0.000152786944777797,0.0103895122448902,0.00860431741643384,"m/btsz/kibra/Sln/l(2)gd1/cac",6
"GO:0030017","sarcomere","3/55","11/2522",0.00143129086152848,0.0461273293632282,0.0382014260206302,"CG43707/CG14964/Mhcl",3
"GO:0030016","myofibril","3/55","12/2522",0.00187901886020857,0.0461273293632282,0.0382014260206302,"CG43707/CG14964/Mhcl",3
"GO:0031594","neuromuscular junction","5/55","42/2522",0.00188778450382768,0.0461273293632282,0.0382014260206302,"sgg/dlg1/Neto/cac/Ank2",5
"GO:0045179","apical cortex","4/55","26/2522",0.00211970132131074,0.0461273293632282,0.0382014260206302,"dlg1/Spn/sano/kibra",4
"GO:0043292","contractile fiber","3/55","14/2522",0.0030140797006852,0.0461273293632282,0.0382014260206302,"CG43707/CG14964/Mhcl",3
"GO:0044449","contractile fiber part","3/55","14/2522",0.0030140797006852,0.0461273293632282,0.0382014260206302,"CG43707/CG14964/Mhcl",3
"GO:1902495","transmembrane transporter complex","6/55","69/2522",0.00339171539435502,0.0461273293632282,0.0382014260206302,"Mdr49/para/dlg1/Neto/cac/Ca-alpha1T",6
"GO:1990351","transporter complex","6/55","69/2522",0.00339171539435502,0.0461273293632282,0.0382014260206302,"Mdr49/para/dlg1/Neto/cac/Ca-alpha1T",6
