"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016747","transferase activity, transferring acyl groups other than amino-acyl groups","8/121","50/2693",0.00144437060639643,0.280432334943113,0.279988913586754,"frj/EndoB/CG18858/CG5196/CG1407/CG5599/CPT2/lace",8
"GO:0016746","transferase activity, transferring acyl groups","8/121","54/2693",0.00240714450594947,0.280432334943113,0.279988913586754,"frj/EndoB/CG18858/CG5196/CG1407/CG5599/CPT2/lace",8
"GO:0016409","palmitoyltransferase activity","4/121","16/2693",0.00463590921110718,0.360055615395991,0.359486293212171,"CG5196/CG1407/CPT2/lace",4
"GO:0005096","GTPase activator activity","7/121","56/2693",0.0115269974180032,0.481157798256901,0.480396988546534,"CG31935/loco/l(2)gl/CdGAPr/Graf/CG4041/CenG1A",7
"GO:0030695","GTPase regulator activity","7/121","57/2693",0.0126627675031716,0.481157798256901,0.480396988546534,"CG31935/loco/l(2)gl/CdGAPr/Graf/CG4041/CenG1A",7
"GO:0016417","S-acyltransferase activity","3/121","12/2693",0.0144553844969885,0.481157798256901,0.480396988546534,"CG5196/CG1407/CG5599",3
"GO:0030276","clathrin binding","3/121","12/2693",0.0144553844969885,0.481157798256901,0.480396988546534,"Sytbeta/Hip1/AP-2alpha",3
"GO:0060589","nucleoside-triphosphatase regulator activity","7/121","61/2693",0.0180208377746665,0.524856900187163,0.524026993184382,"CG31935/loco/l(2)gl/CdGAPr/Graf/CG4041/CenG1A",7
"GO:0060090","molecular adaptor activity","4/121","24/2693",0.0205052470583789,0.530858062733586,0.530018666655173,"Axn/CG5110/Hip1/AP-2alpha",4
"GO:0008028","monocarboxylic acid transmembrane transporter activity","3/121","15/2693",0.0270986723964216,0.631399066836624,0.630400694695703,"hrm/blot/CG14196",3
"GO:0008289","lipid binding","7/121","68/2693",0.0309359069890681,0.644357551470664,0.64333868929305,"CG4586/EndoB/Sytbeta/Hip1/smo/CG5599/Graf",7
"GO:0008047","enzyme activator activity","7/121","69/2693",0.0331857966422659,0.644357551470664,0.64333868929305,"CG31935/loco/l(2)gl/CdGAPr/Graf/CG4041/CenG1A",7
"GO:0008227","G protein-coupled amine receptor activity","3/121","20/2693",0.0577266816445156,0.918743381077927,0.917290658315888,"Oct-TyrR/Octbeta1R/ETHR",3
"GO:0016740","transferase activity","25/121","408/2693",0.0588381071778431,0.918743381077927,0.917290658315888,"otk/Ugt49B1/CG31849/Rchy1/St1/frj/EndoB/CG18858/CG12913/Atg1/Ltn1/Dgkepsilon/CG5196/SpdS/CG1407/Pgant5/CG5599/CPT2/sdt/CG13126/r-l/CG2846/r/IKKepsilon/lace",25
"GO:0099106","ion channel regulator activity","2/121","10/2693",0.0711575090814893,0.918743381077927,0.917290658315888,"Rgk1/inaF-D",2
"GO:0019706","protein-cysteine S-palmitoyltransferase activity","2/121","11/2693",0.0844804840813256,0.918743381077927,0.917290658315888,"CG5196/CG1407",2
"GO:0019707","protein-cysteine S-acyltransferase activity","2/121","11/2693",0.0844804840813256,0.918743381077927,0.917290658315888,"CG5196/CG1407",2
"GO:0005543","phospholipid binding","5/121","54/2693",0.0924689100691424,0.918743381077927,0.917290658315888,"EndoB/Sytbeta/Hip1/smo/Graf",5
"GO:0030674","protein binding, bridging","2/121","13/2693",0.113085562738967,0.918743381077927,0.917290658315888,"Hip1/AP-2alpha",2
"GO:0004888","transmembrane signaling receptor activity","10/121","146/2693",0.116794142406913,0.918743381077927,0.917290658315888,"otk/NtR/CG15744/Lkr/smo/Oct-TyrR/Octbeta1R/Ir76b/ort/ETHR",10
"GO:0005342","organic acid transmembrane transporter activity","4/121","42/2693",0.117146405058779,0.918743381077927,0.917290658315888,"hrm/blot/CG13384/CG14196",4
"GO:0046943","carboxylic acid transmembrane transporter activity","4/121","42/2693",0.117146405058779,0.918743381077927,0.917290658315888,"hrm/blot/CG13384/CG14196",4
"GO:0015276","ligand-gated ion channel activity","4/121","43/2693",0.124915824395739,0.918743381077927,0.917290658315888,"Irk2/NtR/Ir76b/ort",4
"GO:0022834","ligand-gated channel activity","4/121","43/2693",0.124915824395739,0.918743381077927,0.917290658315888,"Irk2/NtR/Ir76b/ort",4
"GO:0038023","signaling receptor activity","11/121","171/2693",0.141961372029506,0.918743381077927,0.917290658315888,"otk/NtR/CG15744/Lkr/smo/Oct-TyrR/Octbeta1R/Ir76b/ort/Nlg3/ETHR",11
"GO:0060089","molecular transducer activity","11/121","171/2693",0.141961372029506,0.918743381077927,0.917290658315888,"otk/NtR/CG15744/Lkr/smo/Oct-TyrR/Octbeta1R/Ir76b/ort/Nlg3/ETHR",11
"GO:0008376","acetylgalactosaminyltransferase activity","2/121","15/2693",0.143754030787382,0.918743381077927,0.917290658315888,"CG12913/Pgant5",2
"GO:0016879","ligase activity, forming carbon-nitrogen bonds","2/121","15/2693",0.143754030787382,0.918743381077927,0.917290658315888,"r/GatA",2
"GO:0016298","lipase activity","2/121","16/2693",0.15967855133163,0.918743381077927,0.917290658315888,"CG3009/inaE",2
"GO:0019905","syntaxin binding","2/121","16/2693",0.15967855133163,0.918743381077927,0.917290658315888,"Sytbeta/l(2)gl",2
"GO:0005230","extracellular ligand-gated ion channel activity","3/121","32/2693",0.171540279133611,0.918743381077927,0.917290658315888,"NtR/Ir76b/ort",3
"GO:0016247","channel regulator activity","2/121","17/2693",0.17590962534072,0.918743381077927,0.917290658315888,"Rgk1/inaF-D",2
"GO:0051020","GTPase binding","8/121","122/2693",0.179366838879225,0.918743381077927,0.917290658315888,"CG31935/CG5110/GCC185/l(2)gl/DAAM/IKKepsilon/Epac/CG4041",8
"GO:0019899","enzyme binding","11/121","180/2693",0.181371877352585,0.918743381077927,0.917290658315888,"Axn/CG31935/CG5110/GCC185/l(2)gl/DAAM/Nop17l/IKKepsilon/Epac/CG42673/CG4041",11
"GO:0030594","neurotransmitter receptor activity","4/121","50/2693",0.184815798906925,0.918743381077927,0.917290658315888,"Oct-TyrR/Octbeta1R/Ir76b/ort",4
"GO:0017137","Rab GTPase binding","5/121","68/2693",0.188124599401385,0.918743381077927,0.917290658315888,"CG31935/GCC185/l(2)gl/IKKepsilon/CG4041",5
"GO:0008514","organic anion transmembrane transporter activity","4/121","51/2693",0.194054372135256,0.918743381077927,0.917290658315888,"hrm/blot/CG13384/CG14196",4
"GO:0008194","UDP-glycosyltransferase activity","4/121","52/2693",0.203435658940378,0.918743381077927,0.917290658315888,"Ugt49B1/CG31849/CG12913/Pgant5",4
"GO:0004222","metalloendopeptidase activity","3/121","35/2693",0.206167109653359,0.918743381077927,0.917290658315888,"Nep1/mmd/Nepl15",3
"GO:0030234","enzyme regulator activity","7/121","108/2693",0.209250825013135,0.918743381077927,0.917290658315888,"CG31935/loco/l(2)gl/CdGAPr/Graf/CG4041/CenG1A",7
"GO:0004930","G protein-coupled receptor activity","5/121","71/2693",0.212173766516967,0.918743381077927,0.917290658315888,"CG15744/Lkr/Oct-TyrR/Octbeta1R/ETHR",5
"GO:0042302","structural constituent of cuticle","3/121","36/2693",0.218051546022839,0.918743381077927,0.917290658315888,"Cpr76Bd/Cpr47Eg/CG42367",3
"GO:0099528","G protein-coupled neurotransmitter receptor activity","2/121","20/2693",0.225874818648704,0.918743381077927,0.917290658315888,"Oct-TyrR/Octbeta1R",2
"GO:0003779","actin binding","3/121","37/2693",0.230076220267519,0.918743381077927,0.917290658315888,"CG42319/Hip1/DAAM",3
"GO:0004175","endopeptidase activity","6/121","93/2693",0.237684426997672,0.918743381077927,0.917290658315888,"CG9631/CalpA/Nep1/mmd/Nepl15/CG9372",6
