"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005776","autophagosome","1/18","10/2522",0.0692424285426373,0.556971378926057,0.556971378926057,"Rab32",1
"GO:0032153","cell division site","1/18","16/2522",0.108587503724036,0.556971378926057,0.556971378926057,"Grip84",1
"GO:0032155","cell division site part","1/18","16/2522",0.108587503724036,0.556971378926057,0.556971378926057,"Grip84",1
"GO:0044450","microtubule organizing center part","1/18","17/2522",0.114990306969434,0.556971378926057,0.556971378926057,"Grip84",1
"GO:0000314","organellar small ribosomal subunit","1/18","18/2522",0.121349658057079,0.556971378926057,0.556971378926057,"mRpL3",1
"GO:0005763","mitochondrial small ribosomal subunit","1/18","18/2522",0.121349658057079,0.556971378926057,0.556971378926057,"mRpL3",1
"GO:0015935","small ribosomal subunit","1/18","19/2522",0.127665834636541,0.556971378926057,0.556971378926057,"mRpL3",1
"GO:0061695","transferase complex, transferring phosphorus-containing groups","1/18","19/2522",0.127665834636541,0.556971378926057,0.556971378926057,"CG8475",1
"GO:0005802","trans-Golgi network","1/18","23/2522",0.15250429082262,0.556971378926057,0.556971378926057,"Rab32",1
"GO:0000315","organellar large ribosomal subunit","1/18","25/2522",0.164671569334969,0.556971378926057,0.556971378926057,"mRpL3",1
"GO:0005762","mitochondrial large ribosomal subunit","1/18","25/2522",0.164671569334969,0.556971378926057,0.556971378926057,"mRpL3",1
"GO:0005813","centrosome","1/18","25/2522",0.164671569334969,0.556971378926057,0.556971378926057,"Grip84",1
"GO:0015934","large ribosomal subunit","1/18","25/2522",0.164671569334969,0.556971378926057,0.556971378926057,"mRpL3",1
"GO:0005875","microtubule associated complex","1/18","26/2522",0.170693159944488,0.556971378926057,0.556971378926057,"Grip84",1
"GO:0055037","recycling endosome","1/18","27/2522",0.176673738117966,0.556971378926057,0.556971378926057,"Rab32",1
"GO:0043228","non-membrane-bounded organelle","3/18","207/2522",0.179055713641031,0.556971378926057,0.556971378926057,"CG17121/Grip84/mRpL3",3
"GO:0043232","intracellular non-membrane-bounded organelle","3/18","207/2522",0.179055713641031,0.556971378926057,0.556971378926057,"CG17121/Grip84/mRpL3",3
"GO:0000323","lytic vacuole","1/18","28/2522",0.182613566861002,0.556971378926057,0.556971378926057,"Rab32",1
"GO:0005764","lysosome","1/18","28/2522",0.182613566861002,0.556971378926057,0.556971378926057,"Rab32",1
"GO:0005819","spindle","1/18","28/2522",0.182613566861002,0.556971378926057,0.556971378926057,"Grip84",1
"GO:0005815","microtubule organizing center","1/18","32/2522",0.205970592462952,0.598295530487624,0.598295530487624,"Grip84",1
"GO:0044391","ribosomal subunit","1/18","41/2522",0.256239969401557,0.6032112535649,0.6032112535649,"mRpL3",1
"GO:0000313","organellar ribosome","1/18","42/2522",0.261636051848462,0.6032112535649,0.6032112535649,"mRpL3",1
"GO:0005761","mitochondrial ribosome","1/18","42/2522",0.261636051848462,0.6032112535649,0.6032112535649,"mRpL3",1
"GO:0005773","vacuole","1/18","43/2522",0.266995145020529,0.6032112535649,0.6032112535649,"Rab32",1
