"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015698","inorganic anion transport","2/12","25/2428",0.00630814340378073,0.33270981872444,0.31879078447281,"Ndae1/CG10483",2
"GO:0006820","anion transport","3/12","81/2428",0.00633124558526327,0.33270981872444,0.31879078447281,"Ndae1/CG31935/CG10483",3
"GO:0000904","cell morphogenesis involved in differentiation","4/12","178/2428",0.00866636547831474,0.33270981872444,0.31879078447281,"CG44153/dpr11/beat-Ia/aPKC",4
"GO:0000902","cell morphogenesis","4/12","204/2428",0.0139775741051093,0.33270981872444,0.31879078447281,"CG44153/dpr11/beat-Ia/aPKC",4
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","2/12","39/2428",0.0149929987975621,0.33270981872444,0.31879078447281,"CG44153/beat-Ia",2
"GO:0120036","plasma membrane bounded cell projection organization","4/12","210/2428",0.0154506857406467,0.33270981872444,0.31879078447281,"CG44153/dpr11/beat-Ia/aPKC",4
"GO:0007411","axon guidance","3/12","116/2428",0.0170388802466268,0.33270981872444,0.31879078447281,"CG44153/dpr11/beat-Ia",3
"GO:0030030","cell projection organization","4/12","217/2428",0.0172938338813326,0.33270981872444,0.31879078447281,"CG44153/dpr11/beat-Ia/aPKC",4
"GO:0097485","neuron projection guidance","3/12","117/2428",0.0174378734800151,0.33270981872444,0.31879078447281,"CG44153/dpr11/beat-Ia",3
"GO:0032989","cellular component morphogenesis","4/12","222/2428",0.0186944876889303,0.33270981872444,0.31879078447281,"CG44153/dpr11/beat-Ia/aPKC",4
"GO:0006935","chemotaxis","3/12","121/2428",0.0190875344500235,0.33270981872444,0.31879078447281,"CG44153/dpr11/beat-Ia",3
"GO:0060341","regulation of cellular localization","2/12","47/2428",0.0213970053242101,0.33270981872444,0.31879078447281,"CG31935/aPKC",2
"GO:0008038","neuron recognition","2/12","52/2428",0.0258886077407217,0.33270981872444,0.31879078447281,"CG44153/beat-Ia",2
"GO:0007409","axonogenesis","3/12","137/2428",0.0265549110690624,0.33270981872444,0.31879078447281,"CG44153/dpr11/beat-Ia",3
"GO:0072657","protein localization to membrane","2/12","53/2428",0.0268300930460538,0.33270981872444,0.31879078447281,"CG31935/aPKC",2
"GO:0008037","cell recognition","2/12","54/2428",0.027785643455745,0.33270981872444,0.31879078447281,"CG44153/beat-Ia",2
"GO:0061564","axon development","3/12","141/2428",0.0286409167253291,0.33270981872444,0.31879078447281,"CG44153/dpr11/beat-Ia",3
"GO:0042330","taxis","3/12","143/2428",0.0297169568096105,0.33270981872444,0.31879078447281,"CG44153/dpr11/beat-Ia",3
"GO:0015711","organic anion transport","2/12","61/2428",0.0348569249549867,0.33270981872444,0.31879078447281,"Ndae1/CG31935",2
"GO:0048699","generation of neurons","4/12","271/2428",0.0363874483217167,0.33270981872444,0.31879078447281,"CG44153/dpr11/beat-Ia/aPKC",4
"GO:0048667","cell morphogenesis involved in neuron differentiation","3/12","159/2428",0.0391185450487938,0.33270981872444,0.31879078447281,"CG44153/dpr11/beat-Ia",3
"GO:0048812","neuron projection morphogenesis","3/12","159/2428",0.0391185450487938,0.33270981872444,0.31879078447281,"CG44153/dpr11/beat-Ia",3
"GO:0120039","plasma membrane bounded cell projection morphogenesis","3/12","160/2428",0.0397528867611953,0.33270981872444,0.31879078447281,"CG44153/dpr11/beat-Ia",3
"GO:0048858","cell projection morphogenesis","3/12","162/2428",0.0410380073151585,0.33270981872444,0.31879078447281,"CG44153/dpr11/beat-Ia",3
"GO:0032990","cell part morphogenesis","3/12","165/2428",0.0430067088856582,0.33270981872444,0.31879078447281,"CG44153/dpr11/beat-Ia",3
"GO:0098609","cell-cell adhesion","2/12","69/2428",0.043715559751631,0.33270981872444,0.31879078447281,"CG44153/beat-Ia",2
