"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009887","animal organ morphogenesis","28/88","236/2428",3.67591963840184e-09,3.53623469214257e-06,2.75887442334791e-06,"mthl1/ena/Prosap/Fas2/eys/f/robo1/tinc/CG43658/btsz/Dab/dpy/RhoGEF64C/pot/l(3)psg2/PDZ-GEF/dia/prom/GEFmeso/Exn/pyd/spg/ex/Dys/wts/pk/mwh/tau",28
"GO:0009653","anatomical structure morphogenesis","37/88","411/2428",1.2750350126579e-08,6.13291841088448e-06,4.78473665276358e-06,"DAAM/Myo10A/mthl1/ena/Prosap/Fas2/eys/f/robo1/tinc/CG43658/btsz/lva/Dab/sdt/Mp/dpy/RhoGEF64C/pot/l(3)psg2/PDZ-GEF/dia/CG34401/prom/GEFmeso/Exn/pyd/spg/ex/RhoBTB/spz3/Dys/wts/pk/mwh/NT1/tau",37
"GO:0045664","regulation of neuron differentiation","14/88","67/2428",4.89394732478859e-08,1.36377280165228e-05,1.06397856174425e-05,"DAAM/Prosap/Fas2/robo1/tinc/lva/Dab/mas/PDZ-GEF/CG34401/spg/wts/pk/Vmat",14
"GO:0048513","animal organ development","32/88","337/2428",5.67057297984315e-08,1.36377280165228e-05,1.06397856174425e-05,"DAAM/mthl1/ena/Prosap/Fas2/eys/f/robo1/tinc/CG43658/btsz/Dab/mas/dpy/RhoGEF64C/pot/l(3)psg2/PDZ-GEF/dia/prom/GEFmeso/Exn/pyd/spg/pico/ex/rdo/Dys/wts/pk/mwh/tau",32
"GO:0051128","regulation of cellular component organization","25/88","222/2428",9.70787583652161e-08,1.86779531094676e-05,1.45720325714524e-05,"stnB/DAAM/Nrx-1/mthl1/ena/Prosap/Eps-15/Fas2/Mekk1/robo1/CG43658/lva/sdt/nwk/mas/PDZ-GEF/dia/CG34401/RtGEF/pyd/ex/RhoBTB/wts/pk/mwh",25
"GO:0060429","epithelium development","26/88","250/2428",2.60062338087348e-07,3.55000278101635e-05,2.7696159129715e-05,"Myo10A/mthl1/ena/Fas2/f/robo1/CG43658/btsz/Dab/sdt/dpy/RhoGEF64C/pot/l(3)psg2/PDZ-GEF/dia/GEFmeso/Exn/pyd/pico/ex/rdo/Dys/wts/pk/mwh",26
"GO:0050767","regulation of neurogenesis","14/88","76/2428",2.63700926496342e-07,3.55000278101635e-05,2.7696159129715e-05,"DAAM/Prosap/Fas2/robo1/tinc/lva/Dab/mas/PDZ-GEF/CG34401/spg/wts/pk/Vmat",14
"GO:0048518","positive regulation of biological process","31/88","342/2428",3.04636123592049e-07,3.55000278101635e-05,2.7696159129715e-05,"DAAM/Nrx-1/CG43102/ena/Prosap/Mekk1/robo1/CG43658/Shab/btsz/lva/Dab/sdt/Mp/nwk/mas/RhoGEF64C/l(3)psg2/dia/Exn/RtGEF/pyd/spg/pico/ex/RhoBTB/ca/wts/pk/Vmat/Rab3-GEF",31
"GO:0030182","neuron differentiation","26/88","253/2428",3.32120842298827e-07,3.55000278101635e-05,2.7696159129715e-05,"DAAM/ena/Prosap/Fas2/eys/f/robo1/tinc/lva/Dab/sdt/Mp/mas/RhoGEF64C/pot/PDZ-GEF/CG34401/prom/spg/ex/wts/pk/Vmat/mwh/NT1/tau",26
"GO:0048522","positive regulation of cellular process","28/88","293/2428",4.78223153774117e-07,4.4149524930564e-05,3.44442622557087e-05,"DAAM/Nrx-1/CG43102/ena/Prosap/Mekk1/robo1/CG43658/lva/Dab/sdt/Mp/nwk/mas/RhoGEF64C/l(3)psg2/dia/Exn/RtGEF/pyd/spg/pico/ex/RhoBTB/wts/pk/Vmat/Rab3-GEF",28
"GO:0051960","regulation of nervous system development","17/88","118/2428",5.04828247646782e-07,4.4149524930564e-05,3.44442622557087e-05,"DAAM/ena/Prosap/Eps-15/Fas2/robo1/tinc/lva/Dab/nwk/mas/PDZ-GEF/CG34401/spg/wts/pk/Vmat",17
"GO:0007015","actin filament organization","10/88","39/2428",6.2759008714593e-07,5.03118053195321e-05,3.92519063276358e-05,"DAAM/ena/f/CG43658/btsz/nwk/dia/pico/RhoBTB/mwh",10
"GO:0007444","imaginal disc development","19/88","150/2428",7.70786959292128e-07,5.70382349876174e-05,4.44996843704686e-05,"mthl1/Fas2/f/CG43658/dpy/RhoGEF64C/pot/l(3)psg2/PDZ-GEF/GEFmeso/Exn/pyd/pico/ex/rdo/Dys/wts/pk/mwh",19
"GO:0007399","nervous system development","31/88","360/2428",9.97247104304095e-07,6.85251224528956e-05,5.34614425089338e-05,"DAAM/Nrx-1/Syn/ena/Prosap/Eps-15/Fas2/eys/f/robo1/tinc/lva/Dab/sdt/Mp/nwk/mas/RhoGEF64C/pot/PDZ-GEF/CG34401/prom/spg/ex/spz3/wts/pk/Vmat/mwh/NT1/tau",31
"GO:0009888","tissue development","26/88","271/2428",1.32505429129763e-06,7.96688892642701e-05,6.21555072167902e-05,"Myo10A/mthl1/ena/Fas2/f/robo1/CG43658/btsz/Dab/sdt/dpy/RhoGEF64C/pot/l(3)psg2/PDZ-GEF/dia/GEFmeso/Exn/pyd/pico/ex/rdo/Dys/wts/pk/mwh",26
"GO:0048699","generation of neurons","26/88","271/2428",1.32505429129763e-06,7.96688892642701e-05,6.21555072167902e-05,"DAAM/ena/Prosap/Fas2/eys/f/robo1/tinc/lva/Dab/sdt/Mp/mas/RhoGEF64C/pot/PDZ-GEF/CG34401/prom/spg/ex/wts/pk/Vmat/mwh/NT1/tau",26
"GO:0050793","regulation of developmental process","23/88","221/2428",1.55926798602645e-06,8.82362236798496e-05,6.88395092282884e-05,"DAAM/ena/Prosap/Eps-15/Fas2/robo1/tinc/btsz/lva/Dab/nwk/mas/PDZ-GEF/dia/CG34401/RtGEF/pyd/spg/pico/ex/wts/pk/Vmat",23
"GO:0035295","tube development","21/88","189/2428",1.69241124213409e-06,9.04499786073888e-05,7.05666207977549e-05,"mthl1/Fas2/f/robo1/CG43658/btsz/dpy/RhoGEF64C/pot/l(3)psg2/PDZ-GEF/GEFmeso/Exn/pyd/pico/ex/rdo/Dys/wts/pk/mwh",21
"GO:0110053","regulation of actin filament organization","7/88","19/2428",2.28927239778582e-06,0.000115909476140524,9.04294304499331e-05,"DAAM/ena/CG43658/nwk/dia/RhoBTB/mwh",7
"GO:0002009","morphogenesis of an epithelium","20/88","180/2428",3.17133933590391e-06,0.000152541422056978,0.00011900868139471,"Myo10A/mthl1/ena/Fas2/f/CG43658/btsz/Dab/sdt/dpy/RhoGEF64C/pot/l(3)psg2/PDZ-GEF/GEFmeso/Exn/pyd/Dys/pk/mwh",20
"GO:0030036","actin cytoskeleton organization","14/88","94/2428",3.93043853446172e-06,0.000180051517626294,0.000140471312033645,"DAAM/mthl1/ena/f/CG43658/RhoGAP18B/btsz/nwk/dia/CG34347/pico/Pi3K68D/RhoBTB/mwh",14
"GO:0008064","regulation of actin polymerization or depolymerization","6/88","14/2428",4.54786053148532e-06,0.000190219210056038,0.000148403869974784,"DAAM/ena/nwk/dia/RhoBTB/mwh",6
"GO:0030832","regulation of actin filament length","6/88","14/2428",4.54786053148532e-06,0.000190219210056038,0.000148403869974784,"DAAM/ena/nwk/dia/RhoBTB/mwh",6
"GO:0022008","neurogenesis","26/88","290/2428",4.95986260747906e-06,0.000198807826183119,0.000155104475400551,"DAAM/ena/Prosap/Fas2/eys/f/robo1/tinc/lva/Dab/sdt/Mp/mas/RhoGEF64C/pot/PDZ-GEF/CG34401/prom/spg/ex/wts/pk/Vmat/mwh/NT1/tau",26
"GO:0023051","regulation of signaling","28/88","329/2428",5.34953553094752e-06,0.00020585012723086,0.000160598687729077,"CG32447/Nrx-1/CG43102/Prosap/Eps-15/Fas2/Mekk1/CG43658/Shab/Dab/Mp/nwk/RhoGEF64C/GEFmeso/Exn/kek6/RtGEF/pyd/spg/ex/pns/Pi3K68D/spz3/Dys/ca/wts/NT1/Rab3-GEF",28
"GO:0048729","tissue morphogenesis","20/88","187/2428",5.80384454886563e-06,0.0002114146580655,0.000164939983806436,"Myo10A/mthl1/ena/Fas2/f/CG43658/btsz/Dab/sdt/dpy/RhoGEF64C/pot/l(3)psg2/PDZ-GEF/GEFmeso/Exn/pyd/Dys/pk/mwh",20
