"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010001","glial cell differentiation","4/88","16/2428",0.00210023509325179,0.907971639634272,0.907971639634272,"kune/moody/pyr/pck",4
"GO:0021782","glial cell development","4/88","16/2428",0.00210023509325179,0.907971639634272,0.907971639634272,"kune/moody/pyr/pck",4
"GO:0032970","regulation of actin filament-based process","5/88","31/2428",0.00449969890982227,0.907971639634272,0.907971639634272,"step/smog/shi/tsl/Btk29A",5
"GO:0042063","gliogenesis","5/88","32/2428",0.0051829974026089,0.907971639634272,0.907971639634272,"kune/moody/pyr/pck/eag",5
"GO:0060856","establishment of blood-brain barrier","3/88","11/2428",0.0061476511169966,0.907971639634272,0.907971639634272,"kune/moody/pck",3
"GO:0060857","establishment of glial blood-brain barrier","3/88","11/2428",0.0061476511169966,0.907971639634272,0.907971639634272,"kune/moody/pck",3
"GO:0032482","Rab protein signal transduction","4/88","23/2428",0.00841593971127895,0.907971639634272,0.907971639634272,"Rab26/Rab27/Crag/CG4789",4
"GO:0007427","epithelial cell migration, open tracheal system","3/88","15/2428",0.0152629901610888,0.907971639634272,0.907971639634272,"ksr/robo1/shi",3
"GO:0017157","regulation of exocytosis","3/88","16/2428",0.0183005490228974,0.907971639634272,0.907971639634272,"Rab26/Rab27/Fife",3
"GO:0032956","regulation of actin cytoskeleton organization","4/88","30/2428",0.0214821855283546,0.907971639634272,0.907971639634272,"step/smog/shi/Btk29A",4
"GO:0019991","septate junction assembly","3/88","17/2428",0.0216497077395184,0.907971639634272,0.907971639634272,"kune/moody/pck",3
"GO:0051493","regulation of cytoskeleton organization","5/88","46/2428",0.0237149957826723,0.907971639634272,0.907971639634272,"step/smog/Patronin/shi/Btk29A",5
"GO:0008340","determination of adult lifespan","5/88","47/2428",0.0258000122047688,0.907971639634272,0.907971639634272,"mthl2/POSH/Mrp4/Btk29A/Gba1b",5
"GO:0010259","multicellular organism aging","5/88","47/2428",0.0258000122047688,0.907971639634272,0.907971639634272,"mthl2/POSH/Mrp4/Btk29A/Gba1b",5
"GO:0009790","embryo development","9/88","121/2428",0.0287442752576047,0.907971639634272,0.907971639634272,"ksr/step/robo1/POSH/smog/shi/tsl/Btk29A/pyr",9
"GO:0120192","tight junction assembly","3/88","19/2428",0.0292859364696834,0.907971639634272,0.907971639634272,"kune/moody/pck",3
"GO:0120193","tight junction organization","3/88","19/2428",0.0292859364696834,0.907971639634272,0.907971639634272,"kune/moody/pck",3
"GO:0007568","aging","5/88","49/2428",0.0303153459432492,0.907971639634272,0.907971639634272,"mthl2/POSH/Mrp4/Btk29A/Gba1b",5
"GO:0007349","cellularization","3/88","20/2428",0.0335711091946321,0.907971639634272,0.907971639634272,"scat/shi/Btk29A",3
"GO:0051258","protein polymerization","3/88","20/2428",0.0335711091946321,0.907971639634272,0.907971639634272,"Grip91/shi/Btk29A",3
"GO:0006665","sphingolipid metabolic process","3/88","21/2428",0.0381643429709591,0.907971639634272,0.907971639634272,"beta4GalNAcTB/CG33090/Gba1b",3
"GO:0048732","gland development","5/88","53/2428",0.0407706442919919,0.907971639634272,0.907971639634272,"IP3K2/robo1/shi/Btk29A/pyr",5
"GO:0048598","embryonic morphogenesis","6/88","71/2428",0.0414023739372118,0.907971639634272,0.907971639634272,"step/POSH/smog/tsl/Btk29A/pyr",6
"GO:0007264","small GTPase mediated signal transduction","7/88","92/2428",0.0465446481319714,0.907971639634272,0.907971639634272,"ksr/step/RhoGAP54D/Rab26/Rab27/Crag/CG4789",7
"GO:0043297","apical junction assembly","3/88","23/2428",0.0482586756006288,0.907971639634272,0.907971639634272,"kune/moody/pck",3
"GO:0031122","cytoplasmic microtubule organization","2/88","10/2428",0.0483740562327218,0.907971639634272,0.907971639634272,"Grip91/Patronin",2
"GO:0040018","positive regulation of multicellular organism growth","2/88","10/2428",0.0483740562327218,0.907971639634272,0.907971639634272,"step/tsl",2
"GO:0042074","cell migration involved in gastrulation","2/88","10/2428",0.0483740562327218,0.907971639634272,0.907971639634272,"smog/pyr",2
"GO:0050806","positive regulation of synaptic transmission","2/88","10/2428",0.0483740562327218,0.907971639634272,0.907971639634272,"Cals/Fife",2
"GO:0030534","adult behavior","5/88","56/2428",0.0498938815613211,0.907971639634272,0.907971639634272,"moody/cv/SLC5A11/Gba1b/eag",5
"GO:0006066","alcohol metabolic process","3/88","24/2428",0.0537493288387216,0.907971639634272,0.907971639634272,"IP3K2/Pdh/l(1)G0196",3
"GO:0007619","courtship behavior","3/88","24/2428",0.0537493288387216,0.907971639634272,0.907971639634272,"para/Btk29A/eag",3
"GO:0043062","extracellular structure organization","3/88","24/2428",0.0537493288387216,0.907971639634272,0.907971639634272,"shi/Crag/Btk29A",3
"GO:0034330","cell junction organization","4/88","40/2428",0.0545481768349613,0.907971639634272,0.907971639634272,"kune/moody/shi/pck",4
"GO:0016199","axon midline choice point recognition","2/88","11/2428",0.057757701813994,0.907971639634272,0.907971639634272,"robo1/Trim9",2
"GO:0045500","sevenless signaling pathway","2/88","11/2428",0.057757701813994,0.907971639634272,0.907971639634272,"ksr/sev",2
"GO:0006664","glycolipid metabolic process","3/88","25/2428",0.059527346472576,0.907971639634272,0.907971639634272,"beta4GalNAcTB/CG33090/Gba1b",3
"GO:1903509","liposaccharide metabolic process","3/88","25/2428",0.059527346472576,0.907971639634272,0.907971639634272,"beta4GalNAcTB/CG33090/Gba1b",3
"GO:0007431","salivary gland development","4/88","42/2428",0.0632888715372304,0.907971639634272,0.907971639634272,"IP3K2/robo1/shi/Btk29A",4
"GO:0035272","exocrine system development","4/88","42/2428",0.0632888715372304,0.907971639634272,0.907971639634272,"IP3K2/robo1/shi/Btk29A",4
"GO:1901615","organic hydroxy compound metabolic process","5/88","60/2428",0.0637957856814538,0.907971639634272,0.907971639634272,"IP3K2/Pdh/CG33090/l(1)G0196/Ephrin",5
"GO:0007265","Ras protein signal transduction","6/88","80/2428",0.0671880967524554,0.907971639634272,0.907971639634272,"ksr/step/Rab26/Rab27/Crag/CG4789",6
"GO:0018193","peptidyl-amino acid modification","5/88","61/2428",0.0675818770873922,0.907971639634272,0.907971639634272,"Asator/Las/sev/Btk29A/Art7",5
"GO:0042391","regulation of membrane potential","5/88","61/2428",0.0675818770873922,0.907971639634272,0.907971639634272,"para/nAChRalpha4/Irk2/Fife/eag",5
"GO:0060627","regulation of vesicle-mediated transport","5/88","61/2428",0.0675818770873922,0.907971639634272,0.907971639634272,"step/Rab26/Rab27/Crag/Fife",5
"GO:0003383","apical constriction","2/88","12/2428",0.0677124414229887,0.907971639634272,0.907971639634272,"smog/tsl",2
"GO:0007465","R7 cell fate commitment","2/88","12/2428",0.0677124414229887,0.907971639634272,0.907971639634272,"ksr/sev",2
"GO:0008258","head involution","2/88","12/2428",0.0677124414229887,0.907971639634272,0.907971639634272,"POSH/Btk29A",2
"GO:0016198","axon choice point recognition","2/88","12/2428",0.0677124414229887,0.907971639634272,0.907971639634272,"robo1/Trim9",2
"GO:0019751","polyol metabolic process","2/88","12/2428",0.0677124414229887,0.907971639634272,0.907971639634272,"IP3K2/l(1)G0196",2
"GO:0030833","regulation of actin filament polymerization","2/88","12/2428",0.0677124414229887,0.907971639634272,0.907971639634272,"shi/Btk29A",2
"GO:0051047","positive regulation of secretion","2/88","12/2428",0.0677124414229887,0.907971639634272,0.907971639634272,"Rab27/Fife",2
"GO:1903532","positive regulation of secretion by cell","2/88","12/2428",0.0677124414229887,0.907971639634272,0.907971639634272,"Rab27/Fife",2
"GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway","6/88","82/2428",0.0739631079912945,0.907971639634272,0.907971639634272,"ksr/step/tsl/sev/Ephrin/pyr",6
"GO:0007611","learning or memory","5/88","63/2428",0.0755243080490812,0.907971639634272,0.907971639634272,"Nmdar2/shi/Btk29A/Gba1b/eag",5
"GO:0050890","cognition","5/88","63/2428",0.0755243080490812,0.907971639634272,0.907971639634272,"Nmdar2/shi/Btk29A/Gba1b/eag",5
"GO:0007610","behavior","11/88","189/2428",0.07596589550572,0.907971639634272,0.907971639634272,"para/Nmdar2/moody/cv/unc80/SLC5A11/shi/Btk29A/Gba1b/eag/Trim9",11
"GO:0001666","response to hypoxia","2/88","13/2428",0.0781855946239027,0.907971639634272,0.907971639634272,"para/Mrp4",2
"GO:0018108","peptidyl-tyrosine phosphorylation","2/88","13/2428",0.0781855946239027,0.907971639634272,0.907971639634272,"sev/Btk29A",2
"GO:0018212","peptidyl-tyrosine modification","2/88","13/2428",0.0781855946239027,0.907971639634272,0.907971639634272,"sev/Btk29A",2
"GO:0030041","actin filament polymerization","2/88","13/2428",0.0781855946239027,0.907971639634272,0.907971639634272,"shi/Btk29A",2
"GO:0070252","actin-mediated cell contraction","2/88","13/2428",0.0781855946239027,0.907971639634272,0.907971639634272,"smog/tsl",2
"GO:1901136","carbohydrate derivative catabolic process","2/88","13/2428",0.0781855946239027,0.907971639634272,0.907971639634272,"CG33090/Gba1b",2
"GO:0007369","gastrulation","3/88","28/2428",0.0785118726060306,0.907971639634272,0.907971639634272,"smog/tsl/pyr",3
"GO:1902903","regulation of supramolecular fiber organization","3/88","28/2428",0.0785118726060306,0.907971639634272,0.907971639634272,"Patronin/shi/Btk29A",3
"GO:0009617","response to bacterium","5/88","65/2428",0.0839557158936042,0.907971639634272,0.907971639634272,"POSH/Wwox/smog/edin/Crag",5
"GO:0007043","cell-cell junction assembly","3/88","29/2428",0.085362974408732,0.907971639634272,0.907971639634272,"kune/moody/pck",3
