"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048585","negative regulation of response to stimulus","14/153","108/2428",0.00669915542857077,0.996661168698932,0.996661168698932,"Pi3K68D/Iml1/Apc2/hppy/Egm/Fs/Atg2/Pvf2/spdo/CanA1/et/Spn28Dc/PTP-ER/Mkp3",14
"GO:0016051","carbohydrate biosynthetic process","5/153","21/2428",0.00830653567717239,0.996661168698932,0.996661168698932,"GalT1/Pgant3/sfl/brn/Pgant1",5
"GO:0016311","dephosphorylation","7/153","40/2428",0.0109912963967076,0.996661168698932,0.996661168698932,"CG5830/CG5026/INPP5E/CG15385/CanA1/PTP-ER/Mkp3",7
"GO:0003008","system process","22/153","218/2428",0.0156248217567166,0.996661168698932,0.996661168698932,"prt/NtR/nAChRbeta3/rdgB/DopEcR/egr/Proc/MICU1/ine/MCU/INPP5E/dpr11/sei/Shal/axo/ort/CanA1/ClC-c/inaD/Mp/Ca-alpha1D/Gad1",22
"GO:0010648","negative regulation of cell communication","13/153","110/2428",0.018694182204752,0.996661168698932,0.996661168698932,"Pi3K68D/Iml1/Apc2/egr/hppy/Fs/slo/Atg2/spdo/CanA1/et/PTP-ER/Mkp3",13
"GO:0007286","spermatid development","4/153","17/2428",0.0189201189943226,0.996661168698932,0.996661168698932,"scat/Pex2/nes/sw",4
"GO:0009451","RNA modification","4/153","17/2428",0.0189201189943226,0.996661168698932,0.996661168698932,"CG6550/CG11447/CG3434/CG7009",4
"GO:0042059","negative regulation of epidermal growth factor receptor signaling pathway","4/153","17/2428",0.0189201189943226,0.996661168698932,0.996661168698932,"Pi3K68D/hppy/CanA1/Mkp3",4
"GO:1901185","negative regulation of ERBB signaling pathway","4/153","17/2428",0.0189201189943226,0.996661168698932,0.996661168698932,"Pi3K68D/hppy/CanA1/Mkp3",4
"GO:0023057","negative regulation of signaling","13/153","111/2428",0.0200414151253893,0.996661168698932,0.996661168698932,"Pi3K68D/Iml1/Apc2/egr/hppy/Fs/slo/Atg2/spdo/CanA1/et/PTP-ER/Mkp3",13
"GO:0009312","oligosaccharide biosynthetic process","3/153","10/2428",0.021203012145598,0.996661168698932,0.996661168698932,"GalT1/Pgant3/Pgant1",3
"GO:0034599","cellular response to oxidative stress","3/153","10/2428",0.021203012145598,0.996661168698932,0.996661168698932,"TotX/Egm/wfs1",3
"GO:0072375","medium-term memory","3/153","10/2428",0.021203012145598,0.996661168698932,0.996661168698932,"MICU1/MCU/CanA1",3
"GO:0048515","spermatid differentiation","4/153","18/2428",0.0231604738733091,0.996661168698932,0.996661168698932,"scat/Pex2/nes/sw",4
"GO:0009968","negative regulation of signal transduction","11/153","92/2428",0.0273950201170575,0.996661168698932,0.996661168698932,"Pi3K68D/Iml1/Apc2/hppy/Fs/Atg2/spdo/CanA1/et/PTP-ER/Mkp3",11
"GO:0048168","regulation of neuronal synaptic plasticity","3/153","11/2428",0.0278303811838386,0.996661168698932,0.996661168698932,"NT1/Rab3/Snap25",3
"GO:0005976","polysaccharide metabolic process","4/153","19/2428",0.0279343041047058,0.996661168698932,0.996661168698932,"beta-Man/Atg2/sfl/brn",4
"GO:0044264","cellular polysaccharide metabolic process","4/153","19/2428",0.0279343041047058,0.996661168698932,0.996661168698932,"beta-Man/Atg2/sfl/brn",4
"GO:0010646","regulation of cell communication","29/153","326/2428",0.0294858436188053,0.996661168698932,0.996661168698932,"Pi3K68D/Iml1/NT1/Rab3/rdgB/Apc2/DopEcR/cno/Snap25/egr/hppy/CG4853/Rlip/Actbeta/Fs/slo/Atg2/shf/spdo/CanA1/et/CG30456/PTP-ER/inaD/spirit/Mp/Mkp3/kek6/Sec71",29
"GO:0000165","MAPK cascade","7/153","49/2428",0.0315111521833364,0.996661168698932,0.996661168698932,"DopEcR/cno/egr/hppy/Actbeta/PTP-ER/Mkp3",7
"GO:0009636","response to toxic substance","7/153","49/2428",0.0315111521833364,0.996661168698932,0.996661168698932,"DopEcR/Arfip/hppy/mtt/wfs1/ort/moody",7
"GO:0046677","response to antibiotic","5/153","29/2428",0.0322846068280788,0.996661168698932,0.996661168698932,"DopEcR/Arfip/hppy/wfs1/moody",5
"GO:0023051","regulation of signaling","29/153","329/2428",0.0329233076267005,0.996661168698932,0.996661168698932,"Pi3K68D/Iml1/NT1/Rab3/rdgB/Apc2/DopEcR/cno/Snap25/egr/hppy/CG4853/Rlip/Actbeta/Fs/slo/Atg2/shf/spdo/CanA1/et/CG30456/PTP-ER/inaD/spirit/Mp/Mkp3/kek6/Sec71",29
"GO:0050877","nervous system process","18/153","182/2428",0.0335785522350764,0.996661168698932,0.996661168698932,"prt/NtR/nAChRbeta3/rdgB/DopEcR/egr/MICU1/ine/MCU/INPP5E/dpr11/sei/Shal/axo/ort/CanA1/inaD/Gad1",18
"GO:1901700","response to oxygen-containing compound","10/153","84/2428",0.03566874577931,0.996661168698932,0.996661168698932,"DopEcR/Arfip/hppy/ine/Cyp6d2/wfs1/ort/CanA1/mAChR-A/moody",10
"GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","6/153","40/2428",0.0366524742103706,0.996661168698932,0.996661168698932,"GABA-B-R1/Lgr1/DopEcR/Pdf/5-HT2A/mAChR-A",6
"GO:1902532","negative regulation of intracellular signal transduction","5/153","30/2428",0.0368365288023899,0.996661168698932,0.996661168698932,"Iml1/Atg2/et/PTP-ER/Mkp3",5
"GO:0023014","signal transduction by protein phosphorylation","7/153","51/2428",0.0382435525727305,0.996661168698932,0.996661168698932,"DopEcR/cno/egr/hppy/Actbeta/PTP-ER/Mkp3",7
"GO:0048149","behavioral response to ethanol","4/153","21/2428",0.0391222581281338,0.996661168698932,0.996661168698932,"DopEcR/Arfip/hppy/moody",4
"GO:0048167","regulation of synaptic plasticity","4/153","21/2428",0.0391222581281338,0.996661168698932,0.996661168698932,"NT1/Rab3/Snap25/kek6",4
"GO:0009966","regulation of signal transduction","24/153","267/2428",0.0420280846742009,0.996661168698932,0.996661168698932,"Pi3K68D/Iml1/NT1/rdgB/Apc2/DopEcR/cno/hppy/CG4853/Rlip/Actbeta/Fs/Atg2/shf/spdo/CanA1/et/CG30456/PTP-ER/inaD/spirit/Mp/Mkp3/Sec71",24
"GO:0001933","negative regulation of protein phosphorylation","3/153","13/2428",0.0439786746255092,0.996661168698932,0.996661168698932,"et/PTP-ER/Mkp3",3
"GO:0043408","regulation of MAPK cascade","6/153","42/2428",0.0451928260884872,0.996661168698932,0.996661168698932,"DopEcR/cno/hppy/Actbeta/PTP-ER/Mkp3",6
"GO:0007186","G protein-coupled receptor signaling pathway","14/153","137/2428",0.0458796563337853,0.996661168698932,0.996661168698932,"GABA-B-R1/CG32547/Lgr1/rdgB/DopEcR/Proc/mtt/Pdf/Lkr/5-HT2A/inaD/mAChR-A/moody/CG13579",14
"GO:0042493","response to drug","9/153","76/2428",0.0465224202841904,0.996661168698932,0.996661168698932,"DopEcR/Arfip/hppy/slo/Cyp6d2/wfs1/CanA1/mAChR-A/moody",9
"GO:0042063","gliogenesis","5/153","32/2428",0.0470733778669985,0.996661168698932,0.996661168698932,"cno/egr/ine/moody/pasi1",5
"GO:0042058","regulation of epidermal growth factor receptor signaling pathway","4/153","23/2428",0.0525239965935715,0.996661168698932,0.996661168698932,"Pi3K68D/hppy/CanA1/Mkp3",4
"GO:1901184","regulation of ERBB signaling pathway","4/153","23/2428",0.0525239965935715,0.996661168698932,0.996661168698932,"Pi3K68D/hppy/CanA1/Mkp3",4
"GO:0097305","response to alcohol","5/153","33/2428",0.0527657966948782,0.996661168698932,0.996661168698932,"DopEcR/Arfip/hppy/Cyp6d2/moody",5
"GO:0009311","oligosaccharide metabolic process","3/153","14/2428",0.0534565754498608,0.996661168698932,0.996661168698932,"GalT1/Pgant3/Pgant1",3
"GO:0010563","negative regulation of phosphorus metabolic process","3/153","14/2428",0.0534565754498608,0.996661168698932,0.996661168698932,"et/PTP-ER/Mkp3",3
"GO:0031400","negative regulation of protein modification process","3/153","14/2428",0.0534565754498608,0.996661168698932,0.996661168698932,"et/PTP-ER/Mkp3",3
"GO:0042326","negative regulation of phosphorylation","3/153","14/2428",0.0534565754498608,0.996661168698932,0.996661168698932,"et/PTP-ER/Mkp3",3
"GO:0045936","negative regulation of phosphate metabolic process","3/153","14/2428",0.0534565754498608,0.996661168698932,0.996661168698932,"et/PTP-ER/Mkp3",3
"GO:0048583","regulation of response to stimulus","28/153","330/2428",0.0550521386634502,0.996661168698932,0.996661168698932,"Pi3K68D/Iml1/NT1/rdgB/Apc2/DopEcR/cno/hppy/CG4853/Rlip/Actbeta/Egm/Fs/ine/Atg2/shf/Pvf2/spdo/CanA1/et/CG30456/Spn28Dc/PTP-ER/inaD/spirit/Mp/Mkp3/Sec71",28
"GO:0006979","response to oxidative stress","5/153","34/2428",0.058843092044473,0.996661168698932,0.996661168698932,"TotX/Egm/MCU/wfs1/CanA1",5
"GO:0007283","spermatogenesis","5/153","34/2428",0.058843092044473,0.996661168698932,0.996661168698932,"scat/Pex2/nes/sw/sfl",5
"GO:0030534","adult behavior","7/153","56/2428",0.0590089484713185,0.996661168698932,0.996661168698932,"DopEcR/Arfip/hppy/mtt/wfs1/ort/moody",7
"GO:0098660","inorganic ion transmembrane transport","9/153","80/2428",0.0611809210036135,0.996661168698932,0.996661168698932,"Task7/MICU1/MCU/sei/Shal/ort/ClC-c/Vha36-3/Ca-alpha1D",9
